move_number,start_eval,end_eval,delta_eval,move_quality,time_per_move,accuracy_score,blunder_risk,flag1,flag2,flag3,last_elo,phase_Endgame,phase_Middlegame,phase_Opening
24,1.05,3.51,2.46,Blunder,4.16,1.88,2.0,0,0,0,969.99,False,True,False
25,3.51,3.49,-0.02,Perfect,2.73,6.0,0.26,0,1,0,963.85,False,True,False
26,3.49,3.47,-0.02,Perfect,4.69,5.44,0.17,0,0,0,969.06,False,True,False
27,3.47,3.43,-0.04,Perfect,1.31,6.0,0.4,0,0,0,975.32,False,True,False
28,3.43,3.75,0.32,Good,2.04,6.0,0.05,0,1,0,981.03,False,True,False
29,3.75,3.55,-0.2,Good,2.88,5.32,0.14,0,0,0,982.4,False,True,False
30,3.55,1.98,-1.57,Blunder,3.74,2.36,1.29,1,0,0,984.03,False,True,False
31,1.98,1.93,-0.04,Perfect,4.66,4.79,0.06,0,0,0,971.47,False,True,False
32,1.93,3.24,1.31,Blunder,3.16,3.02,1.01,1,0,0,973.66,False,True,False
33,3.24,3.25,0.01,Perfect,4.32,5.5,0.23,0,0,0,966.07,False,True,False
34,3.25,3.74,0.49,Good,4.01,4.86,0.36,0,0,0,970.65,False,True,False
35,3.74,3.46,-0.28,Good,3.74,5.1,0.23,1,0,0,972.65,False,True,False
36,3.46,3.47,0.01,Perfect,2.74,6.0,0.39,0,0,0,974.1,False,True,False
37,3.47,4.86,1.39,Blunder,2.6,3.33,1.08,0,0,0,979.57,False,True,False
38,4.86,3.79,-1.07,Inaccuracy,2.32,3.85,0.65,0,0,0,968.83,False,True,False
39,3.79,3.78,-0.01,Perfect,1.22,6.0,0.15,0,1,0,965.46,True,False,False
40,3.78,3.82,0.04,Perfect,3.51,6.0,0.28,0,0,0,969.58,True,False,False
41,3.82,3.82,-0.0,Perfect,4.08,5.34,0.15,0,0,0,974.89,True,False,False
42,3.82,3.79,-0.04,Perfect,2.69,5.77,0.07,0,0,0,980.26,True,False,False
43,3.79,3.76,-0.02,Perfect,4.01,6.0,0.05,1,0,0,985.93,True,False,False
44,3.76,3.8,0.04,Perfect,1.23,5.6,0.33,0,0,0,991.19,True,False,False
45,3.8,3.88,0.08,Perfect,1.18,6.0,0.18,0,0,0,994.89,True,False,False
46,3.88,3.83,-0.05,Perfect,1.75,6.0,0.01,0,0,0,1000.7,True,False,False
47,3.83,4.06,0.23,Good,2.2,6.0,0.29,0,0,0,1003.96,True,False,False
48,4.06,5.0,2.1,Blunder,0.94,2.28,1.84,1,0,0,1005.88,True,False,False
49,5.0,5.0,0.19,Perfect,0.55,5.41,0.03,0,1,0,989.38,True,False,False
50,5.0,4.99,-0.01,Perfect,0.6,5.24,0.23,0,0,0,994.92,True,False,False
51,4.99,4.97,-0.02,Perfect,1.06,6.0,0.13,0,0,0,998.9,True,False,False
1,-0.55,-0.43,0.13,Perfect,2.22,5.61,0.24,0,1,0,1156.48,False,False,True
2,-0.43,-0.43,0.0,Perfect,0.9,5.79,0.27,0,0,0,1158.68,False,False,True
3,-0.43,-0.41,0.02,Perfect,0.37,5.43,0.3,0,0,0,1160.86,False,False,True
4,-0.41,0.02,0.43,Good,0.98,4.22,0.17,0,0,0,1163.54,False,False,True
5,0.02,0.77,0.75,Inaccuracy,2.06,3.68,0.52,0,0,0,1164.66,False,False,True
6,0.77,0.8,0.03,Perfect,1.61,5.95,0.3,0,0,0,1162.96,False,False,True
7,0.8,0.88,0.08,Perfect,1.55,6.0,0.19,0,0,0,1166.62,False,False,True
8,0.88,0.98,0.09,Perfect,1.17,5.86,0.29,0,0,0,1169.34,False,False,True
9,0.98,1.0,0.03,Perfect,1.58,5.58,0.15,1,0,0,1172.82,False,False,True
10,1.0,0.99,-0.01,Perfect,1.05,6.0,0.21,0,0,0,1175.15,False,False,True
11,0.99,1.52,0.53,Inaccuracy,1.85,4.82,0.47,0,0,0,1177.97,False,True,False
12,1.52,2.0,0.49,Good,2.92,6.0,0.37,1,0,0,1176.23,False,True,False
13,2.0,2.04,0.04,Perfect,2.04,5.91,0.2,0,0,0,1177.42,False,True,False
14,2.04,2.13,0.08,Perfect,4.54,5.15,0.04,0,0,0,1180.68,False,True,False
15,2.13,2.42,0.29,Good,4.47,5.24,0.2,1,0,0,1185.99,False,True,False
16,2.42,2.12,-0.29,Good,3.22,5.16,0.3,0,0,0,1187.92,True,False,False
17,2.12,2.05,-0.07,Perfect,4.22,6.0,0.34,0,0,0,1188.81,True,False,False
18,2.05,2.08,0.03,Perfect,1.61,5.21,0.32,0,1,0,1192.27,True,False,False
19,2.08,2.2,0.12,Perfect,2.12,6.0,0.37,0,0,0,1197.48,True,False,False
20,2.2,-0.1,-2.29,Blunder,1.21,1.95,1.99,1,0,0,1201.6,True,False,False
21,-0.1,-0.09,0.0,Perfect,1.48,5.01,0.04,0,0,0,1188.49,True,False,False
1,-0.27,-0.23,0.04,Perfect,1.66,5.07,0.07,0,1,0,586.34,False,False,True
2,-0.23,-0.51,-0.28,Good,2.0,5.41,0.02,1,0,0,588.67,False,False,True
3,-0.51,-0.15,0.36,Good,2.11,5.43,0.03,0,0,0,590.07,False,False,True
4,-0.15,0.16,0.31,Good,1.04,5.35,0.28,1,0,0,591.09,False,False,True
5,0.16,-2.26,-2.43,Blunder,2.13,0.31,2.0,0,0,0,592.37,False,False,True
6,-2.26,-2.22,0.04,Perfect,1.14,5.4,0.26,0,0,0,587.07,False,False,True
7,-2.22,-2.47,-0.24,Good,0.72,6.0,0.03,0,0,0,592.29,False,False,True
8,-2.47,-0.2,2.27,Blunder,1.4,0.89,1.72,1,0,0,593.49,False,False,True
9,-0.2,0.04,0.24,Good,1.03,6.0,0.31,1,0,0,586.61,False,False,True
10,0.04,0.05,0.0,Perfect,1.9,6.0,0.33,0,0,0,587.32,False,False,True
11,0.05,0.09,0.04,Perfect,4.91,6.0,0.03,1,0,0,589.47,False,True,False
12,0.09,0.2,0.11,Perfect,2.9,5.88,0.31,0,0,0,592.41,False,True,False
13,0.2,0.71,0.52,Inaccuracy,3.78,5.32,0.46,0,0,0,596.01,False,True,False
14,0.71,0.58,-0.13,Perfect,3.24,6.0,0.35,0,0,0,593.72,False,True,False
15,0.58,0.47,-0.11,Perfect,4.7,6.0,0.37,1,0,0,597.05,False,True,False
16,0.47,0.54,0.07,Perfect,2.19,5.25,0.05,0,0,0,599.68,False,True,False
17,0.54,0.41,-0.13,Perfect,2.71,5.45,0.19,0,1,0,601.81,False,True,False
18,0.41,0.4,-0.01,Perfect,5.23,6.0,0.39,0,1,0,605.81,False,True,False
19,0.4,0.73,0.33,Good,2.8,6.0,0.35,0,0,0,609.78,False,True,False
20,0.73,1.25,0.52,Inaccuracy,4.84,5.07,0.23,0,0,0,610.84,False,True,False
21,1.25,1.68,0.44,Good,3.1,4.76,0.05,0,0,0,608.37,False,True,False
22,1.68,1.57,-0.11,Perfect,3.36,4.91,0.09,0,0,0,609.35,False,True,False
23,1.57,1.36,-0.22,Good,4.14,6.0,0.24,0,0,0,611.54,False,True,False
24,1.36,1.33,-0.03,Perfect,3.14,6.0,0.12,1,0,0,612.72,True,False,False
25,1.33,1.36,0.02,Perfect,4.16,6.0,0.1,0,0,0,615.61,True,False,False
26,1.36,1.38,0.02,Perfect,4.15,6.0,0.37,1,0,0,620.12,True,False,False
27,1.38,1.87,0.49,Good,2.49,4.53,0.34,1,0,0,625.2,True,False,False
28,1.87,1.9,0.03,Perfect,2.43,6.0,0.32,0,0,0,626.42,True,False,False
29,1.9,-0.62,-2.53,Blunder,4.35,0.54,2.0,0,0,0,631.38,True,False,False
30,-0.62,-0.67,-0.05,Perfect,2.05,6.0,0.36,0,0,0,618.52,True,False,False
31,-0.67,-0.46,0.21,Good,0.48,6.0,0.38,0,0,0,622.87,True,False,False
32,-0.46,-0.45,0.01,Perfect,1.03,6.0,0.4,0,0,0,624.38,True,False,False
1,-0.7,-3.46,-2.77,Blunder,1.83,0.0,2.0,0,0,0,562.23,False,False,True
2,-3.46,-3.53,-0.07,Perfect,1.96,6.0,0.31,0,0,0,555.05,False,False,True
3,-3.53,-1.93,1.6,Blunder,1.87,3.51,1.27,0,0,0,560.17,False,False,True
4,-1.93,-0.5,1.43,Blunder,0.55,3.46,1.09,0,1,0,553.77,False,False,True
5,-0.5,-0.25,0.25,Good,0.64,6.0,0.19,0,0,0,548.86,False,False,True
6,-0.25,-0.27,-0.02,Perfect,1.15,6.0,0.29,1,0,1,549.59,False,False,True
7,-0.27,-0.29,-0.03,Perfect,1.3,5.05,0.01,0,1,0,551.87,False,False,True
8,-0.29,-0.26,0.04,Perfect,1.98,5.83,0.03,1,0,0,554.43,False,False,True
9,-0.26,-0.27,-0.02,Perfect,0.43,5.95,0.06,0,0,0,558.22,False,False,True
10,-0.27,-1.92,-1.65,Blunder,1.65,2.39,1.18,1,1,0,561.89,False,False,True
11,-1.92,-1.45,0.47,Good,2.34,5.68,0.34,0,0,0,557.58,False,True,False
12,-1.45,-0.3,1.16,Inaccuracy,3.53,3.5,0.98,0,0,0,558.64,False,True,False
13,-0.3,-0.77,-0.48,Good,3.11,5.51,0.25,0,1,0,555.91,False,True,False
14,-0.77,-1.56,-0.79,Inaccuracy,1.78,5.18,0.73,0,0,0,556.91,False,True,False
15,-1.56,-1.6,-0.04,Perfect,2.45,5.75,0.29,0,0,0,554.88,False,True,False
16,-1.6,-3.71,-2.11,Blunder,6.19,1.85,1.74,1,0,0,557.86,False,True,False
17,-3.71,-3.67,0.04,Perfect,5.41,5.85,0.14,0,0,0,551.89,False,True,False
18,-3.67,-3.83,-0.16,Perfect,4.44,5.88,0.27,1,1,0,556.33,False,True,False
19,-3.83,-2.58,1.25,Blunder,5.92,3.5,1.12,0,0,0,561.18,False,True,False
20,-2.58,-2.67,-0.08,Perfect,3.37,5.24,0.21,0,0,0,548.69,False,True,False
21,-2.67,-0.9,1.77,Blunder,4.89,1.8,1.41,0,0,0,554.87,False,True,False
22,-0.9,-0.86,0.04,Perfect,2.41,5.59,0.17,1,0,0,542.77,False,True,False
23,-0.86,-0.3,0.55,Inaccuracy,6.07,5.67,0.34,0,0,0,546.76,False,True,False
24,-0.3,0.24,0.55,Inaccuracy,5.28,5.01,0.44,0,0,0,545.0,False,True,False
25,0.24,0.11,-0.13,Perfect,4.59,6.0,0.12,0,0,0,542.85,False,True,False
26,0.11,0.24,0.12,Perfect,4.49,5.64,0.23,1,0,0,545.73,False,True,False
27,0.24,0.24,0.0,Perfect,1.26,6.0,0.33,0,0,0,548.98,False,True,False
28,0.24,0.42,0.18,Perfect,3.51,4.55,0.33,0,0,0,551.88,False,True,False
29,0.42,0.27,-0.15,Perfect,3.23,4.92,0.09,0,1,0,554.09,True,False,False
30,0.27,2.16,1.89,Blunder,6.27,1.87,1.46,0,0,0,557.81,True,False,False
31,2.16,2.16,-0.0,Perfect,1.94,6.0,0.36,0,1,0,544.11,True,False,False
32,2.16,2.12,-0.04,Perfect,3.15,6.0,0.16,0,0,0,550.03,True,False,False
33,2.12,1.75,-0.37,Good,2.85,6.0,0.09,0,0,0,555.84,True,False,False
34,1.75,1.87,0.12,Perfect,0.63,6.0,0.04,0,0,0,557.81,True,False,False
35,1.87,1.92,0.05,Perfect,0.96,5.46,0.08,0,0,0,563.91,True,False,False
36,1.92,2.31,0.39,Good,1.85,6.0,0.34,1,0,0,569.42,True,False,False
37,2.31,2.41,0.1,Perfect,0.72,5.49,0.15,0,0,0,571.67,True,False,False
38,2.41,2.59,0.17,Perfect,1.44,6.0,0.13,0,0,0,577.44,True,False,False
1,0.34,-1.85,-2.19,Blunder,3.17,1.6,1.68,0,0,0,1254.61,False,False,True
2,-1.85,-1.79,0.05,Perfect,1.6,6.0,0.03,0,0,0,1248.33,False,False,True
3,-1.79,-0.44,1.35,Blunder,1.67,3.16,1.12,0,0,0,1251.68,False,False,True
4,-0.44,-2.47,-2.03,Blunder,2.01,1.9,1.78,0,0,0,1244.97,False,False,True
5,-2.47,-2.14,0.33,Good,0.83,4.79,0.38,0,0,0,1238.64,False,False,True
6,-2.14,-1.8,0.35,Good,0.74,6.0,0.24,0,0,0,1239.63,False,False,True
7,-1.8,-0.15,1.65,Blunder,0.7,2.32,1.37,1,0,0,1240.47,False,False,True
8,-0.15,2.13,2.28,Blunder,1.03,1.39,1.84,0,0,0,1232.81,False,False,True
9,2.13,3.57,1.43,Blunder,2.92,2.83,0.97,0,0,0,1226.86,False,False,True
10,3.57,3.61,0.04,Perfect,0.47,6.0,0.13,0,0,0,1214.87,False,False,True
11,3.61,3.71,0.1,Perfect,3.29,6.0,0.1,1,1,0,1218.47,False,True,False
12,3.71,3.7,-0.01,Perfect,3.58,5.71,0.19,0,0,0,1222.99,False,True,False
13,3.7,5.0,1.66,Blunder,2.95,2.5,1.27,0,0,0,1226.73,False,True,False
14,5.0,4.98,-0.02,Perfect,2.87,5.41,0.12,0,0,0,1214.59,False,True,False
15,4.98,2.98,-1.99,Blunder,4.67,1.47,1.77,0,0,0,1218.14,False,True,False
16,2.98,3.06,0.07,Perfect,3.86,4.29,0.2,0,0,0,1206.3,False,True,False
17,3.06,3.05,-0.01,Perfect,1.32,5.61,0.2,1,0,0,1210.2,False,True,False
18,3.05,3.41,0.37,Good,4.85,5.05,0.18,0,0,0,1215.96,False,True,False
19,3.41,3.41,-0.01,Perfect,4.73,6.0,0.25,0,0,0,1217.8,False,True,False
20,3.41,3.01,-0.4,Good,3.77,5.51,0.27,0,0,0,1222.59,False,True,False
21,3.01,1.24,-1.77,Blunder,2.73,2.09,1.34,0,0,0,1224.22,False,True,False
22,1.24,1.8,0.57,Inaccuracy,2.02,4.97,0.2,0,0,0,1215.72,False,True,False
23,1.8,0.33,-1.48,Blunder,5.94,4.13,1.34,0,1,0,1214.01,False,True,False
24,0.33,2.65,2.32,Blunder,6.51,1.02,1.9,0,0,0,1206.43,False,True,False
25,2.65,2.75,0.1,Perfect,1.28,5.86,0.29,0,0,0,1199.01,False,True,False
26,2.75,1.16,-1.59,Blunder,4.34,2.75,1.37,0,0,0,1205.24,False,True,False
27,1.16,1.26,0.09,Perfect,4.95,6.0,0.35,0,0,0,1196.51,False,True,False
28,1.26,1.42,0.16,Perfect,2.22,4.96,0.07,0,0,0,1198.69,False,True,False
29,1.42,-0.5,-1.91,Blunder,2.1,1.75,1.6,0,0,0,1202.28,False,True,False
30,-0.5,-0.54,-0.05,Perfect,1.67,6.0,0.27,1,0,0,1198.14,False,True,False
31,-0.54,-0.53,0.01,Perfect,2.54,6.0,0.07,0,0,0,1200.75,False,True,False
32,-0.53,-0.57,-0.03,Perfect,1.94,6.0,0.02,0,0,0,1204.5,False,True,False
33,-0.57,-0.72,-0.15,Perfect,5.1,5.49,0.27,0,0,0,1207.35,False,True,False
34,-0.72,-0.85,-0.13,Perfect,3.87,6.0,0.18,1,0,0,1209.59,False,True,False
35,-0.85,-0.88,-0.04,Perfect,1.31,4.92,0.25,0,0,0,1212.74,False,True,False
36,-0.88,-0.85,0.03,Perfect,2.65,6.0,0.08,0,0,0,1216.38,True,False,False
37,-0.85,-0.95,-0.1,Perfect,2.62,6.0,0.1,0,0,0,1219.67,True,False,False
38,-0.95,-1.15,-0.2,Good,3.23,6.0,0.12,0,0,0,1225.21,True,False,False
39,-1.15,-1.15,0.0,Perfect,1.25,4.98,0.38,0,0,0,1226.21,True,False,False
40,-1.15,-3.25,-2.11,Blunder,6.68,1.84,1.9,0,0,0,1230.01,True,False,False
41,-3.25,-0.52,2.73,Blunder,4.1,0.79,2.0,0,1,0,1218.37,True,False,False
42,-0.52,1.61,2.13,Blunder,2.5,2.01,1.64,0,0,0,1201.77,True,False,False
43,1.61,1.59,-0.02,Perfect,2.53,5.95,0.22,0,0,0,1190.19,True,False,False
44,1.59,1.59,-0.0,Perfect,0.7,6.0,0.31,1,0,0,1196.48,True,False,False
45,1.59,1.68,0.09,Perfect,1.26,6.0,0.28,1,0,0,1201.26,True,False,False
46,1.68,1.56,-0.12,Perfect,1.3,5.89,0.37,0,1,0,1207.22,True,False,False
47,1.56,1.6,0.04,Perfect,1.46,5.35,0.16,0,1,0,1211.47,True,False,False
48,1.6,1.53,-0.07,Perfect,1.27,5.45,0.26,1,0,0,1215.5,True,False,False
1,-0.79,-0.87,-0.08,Perfect,0.53,4.88,0.06,0,0,0,933.59,False,False,True
2,-0.87,-0.89,-0.03,Perfect,1.83,5.51,0.39,0,0,0,936.04,False,False,True
3,-0.89,-0.86,0.04,Perfect,1.77,6.0,0.15,1,0,0,939.0,False,False,True
4,-0.86,-0.47,0.39,Good,1.0,5.44,0.16,0,0,0,941.07,False,False,True
5,-0.47,-0.44,0.02,Perfect,0.92,5.19,0.11,0,0,0,941.79,False,False,True
6,-0.44,-0.4,0.05,Perfect,1.33,6.0,0.34,0,0,0,945.02,False,False,True
7,-0.4,-0.32,0.08,Perfect,1.19,6.0,0.21,0,0,0,947.43,False,False,True
8,-0.32,-0.51,-0.19,Perfect,1.15,6.0,0.37,0,0,0,950.11,False,False,True
9,-0.51,-1.12,-0.61,Inaccuracy,0.57,4.4,0.48,0,0,0,952.36,False,False,True
10,-1.12,-1.51,-0.39,Good,1.23,5.66,0.07,0,0,0,949.94,False,False,True
11,-1.51,-1.3,0.21,Good,5.39,5.88,0.13,1,0,0,950.88,False,True,False
12,-1.3,-1.27,0.03,Perfect,1.9,6.0,0.29,0,0,0,951.72,False,True,False
13,-1.27,0.1,1.37,Blunder,4.7,3.05,1.09,0,0,0,955.32,False,True,False
14,0.1,0.06,-0.04,Perfect,2.41,6.0,0.11,1,0,0,950.63,False,True,False
15,0.06,-2.61,-2.67,Blunder,3.94,0.37,2.0,0,0,0,952.91,True,False,False
16,-2.61,-2.6,0.01,Perfect,3.15,5.57,0.02,0,1,0,944.45,True,False,False
17,-2.6,-2.64,-0.04,Perfect,1.89,4.94,0.39,0,0,0,949.1,True,False,False
18,-2.64,-2.76,-0.12,Perfect,0.88,6.0,0.31,1,0,0,953.07,True,False,False
19,-2.76,-2.76,0.0,Perfect,0.94,6.0,0.26,0,0,0,958.25,True,False,False
20,-2.76,-2.79,-0.04,Perfect,0.29,4.98,0.26,0,0,0,961.98,True,False,False
1,0.02,0.1,0.08,Perfect,0.58,5.95,0.07,0,1,0,1186.19,False,False,True
2,0.1,0.3,0.2,Perfect,1.8,5.54,0.26,0,0,0,1189.23,False,False,True
3,0.3,0.64,0.34,Good,2.19,5.58,0.31,0,1,0,1191.52,False,False,True
4,0.64,0.56,-0.08,Perfect,1.94,4.8,0.31,1,1,0,1192.66,False,False,True
5,0.56,-1.56,-2.12,Blunder,3.33,1.24,1.63,0,0,0,1195.36,False,False,True
6,-1.56,-1.7,-0.14,Perfect,0.62,5.64,0.04,1,0,0,1188.35,False,False,True
7,-1.7,-1.78,-0.08,Perfect,1.97,6.0,0.2,0,0,1,1191.23,False,False,True
8,-1.78,-0.18,1.61,Blunder,3.07,2.69,1.09,0,0,0,1194.8,False,False,True
9,-0.18,-0.22,-0.05,Perfect,0.39,6.0,0.29,0,0,0,1189.54,False,False,True
10,-0.22,-0.17,0.05,Perfect,0.57,5.22,0.31,0,1,0,1192.17,False,False,True
11,-0.17,-0.38,-0.21,Good,5.35,5.92,0.3,1,0,0,1194.71,False,True,False
12,-0.38,-0.39,-0.02,Perfect,1.37,5.21,0.15,1,0,0,1195.47,False,True,False
13,-0.39,-0.39,0.01,Perfect,3.29,6.0,0.32,0,0,0,1198.73,False,True,False
14,-0.39,-0.83,-0.44,Good,5.72,6.0,0.42,0,0,0,1202.04,False,True,False
15,-0.83,-0.41,0.41,Good,4.23,5.53,0.18,0,0,0,1203.1,False,True,False
16,-0.41,-0.24,0.18,Perfect,4.95,6.0,0.02,0,0,0,1204.02,False,True,False
17,-0.24,-0.24,-0.0,Perfect,1.47,6.0,0.24,0,0,0,1206.09,False,True,False
18,-0.24,-0.21,0.03,Perfect,4.01,6.0,0.26,0,1,0,1209.2,False,True,False
19,-0.21,-0.17,0.04,Perfect,4.42,5.09,0.19,0,0,0,1211.97,False,True,False
20,-0.17,0.33,0.5,Inaccuracy,1.82,5.09,0.26,0,0,0,1214.03,False,True,False
21,0.33,0.45,0.11,Perfect,4.61,5.0,0.1,1,0,0,1211.91,False,True,False
22,0.45,0.35,-0.09,Perfect,3.89,5.2,0.19,0,0,0,1214.52,False,True,False
23,0.35,0.26,-0.09,Perfect,3.6,6.0,0.25,0,0,0,1217.59,False,True,False
24,0.26,-0.12,-0.38,Good,5.93,4.23,0.11,0,1,0,1220.36,False,True,False
25,-0.12,-0.09,0.02,Perfect,3.99,6.0,0.39,0,0,0,1221.7,True,False,False
26,-0.09,-0.09,-0.0,Perfect,2.17,5.25,0.06,0,0,0,1227.43,True,False,False
27,-0.09,-0.06,0.03,Perfect,1.86,5.91,0.09,1,0,0,1231.41,True,False,False
28,-0.06,-0.08,-0.02,Perfect,2.14,5.09,0.27,0,0,0,1237.59,True,False,False
29,-0.08,-0.1,-0.02,Perfect,0.98,6.0,0.06,0,0,0,1242.62,True,False,False
30,-0.1,-0.37,-0.27,Good,1.96,6.0,0.3,0,0,0,1247.44,True,False,False
31,-0.37,-0.15,0.22,Good,1.19,5.78,0.02,0,0,0,1249.67,True,False,False
32,-0.15,-0.43,-0.28,Good,2.59,4.69,0.08,0,0,0,1250.91,True,False,False
33,-0.43,-0.43,0.0,Perfect,0.74,5.32,0.29,1,0,0,1253.04,True,False,False
1,0.56,0.46,-0.1,Perfect,1.95,5.95,0.26,1,1,0,1039.79,False,False,True
2,0.46,2.27,1.81,Blunder,1.08,2.39,1.27,0,0,0,1043.02,False,False,True
3,2.27,1.9,-0.37,Good,2.38,6.0,0.35,0,1,0,1036.52,False,False,True
4,1.9,2.09,0.19,Perfect,2.18,6.0,0.23,0,0,0,1038.66,False,False,True
5,2.09,1.95,-0.14,Perfect,0.99,5.37,0.01,1,0,0,1042.51,False,False,True
6,1.95,2.18,0.23,Good,1.64,4.96,0.25,1,0,0,1046.75,False,False,True
7,2.18,2.22,0.04,Perfect,0.67,6.0,0.01,0,0,0,1047.57,False,False,True
8,2.22,2.2,-0.01,Perfect,0.56,5.32,0.15,0,0,0,1053.29,False,False,True
9,2.2,2.21,0.01,Perfect,1.57,5.47,0.14,0,0,0,1056.68,False,False,True
10,2.21,0.64,-1.57,Blunder,1.56,2.92,1.13,1,0,0,1059.93,False,False,True
11,0.64,0.1,-0.54,Inaccuracy,3.01,5.13,0.2,0,0,0,1049.33,False,True,False
12,0.1,-2.57,-2.67,Blunder,2.74,0.7,2.0,0,0,0,1046.89,False,True,False
13,-2.57,-2.5,0.06,Perfect,1.52,6.0,0.38,0,0,0,1039.77,False,True,False
14,-2.5,-4.73,-2.23,Blunder,4.4,0.92,1.75,0,0,0,1044.61,False,True,False
15,-4.73,-4.56,0.17,Perfect,3.14,6.0,0.25,0,0,0,1032.23,False,True,False
16,-4.56,-4.55,0.01,Perfect,4.01,5.98,0.25,0,1,0,1037.46,False,True,False
17,-4.55,-4.12,0.43,Good,4.38,6.0,0.17,0,0,0,1042.67,False,True,False
18,-4.12,-3.95,0.17,Perfect,4.31,5.86,0.37,1,0,0,1043.48,False,True,False
19,-3.95,-3.49,0.46,Good,3.78,4.48,0.17,1,0,0,1047.49,False,True,False
20,-3.49,-3.58,-0.08,Perfect,2.37,5.91,0.37,0,0,0,1049.63,False,True,False
21,-3.58,-3.74,-0.16,Perfect,1.75,5.87,0.02,1,0,0,1054.74,False,True,False
22,-3.74,-3.6,0.14,Perfect,2.84,6.0,0.04,1,0,0,1059.12,False,True,False
23,-3.6,-3.86,-0.26,Good,4.78,6.0,0.1,1,0,0,1064.28,False,True,False
24,-3.86,-5.0,-2.49,Blunder,5.81,0.58,2.0,0,1,0,1066.02,True,False,False
25,-5.0,-4.94,0.06,Perfect,3.38,6.0,0.34,0,0,0,1053.65,True,False,False
26,-4.94,-5.0,-0.34,Good,4.21,5.81,0.04,1,0,0,1059.02,True,False,False
27,-5.0,-4.96,0.04,Perfect,1.43,6.0,0.33,0,0,0,1060.97,True,False,False
28,-4.96,-2.27,2.69,Blunder,2.31,0.75,2.0,1,0,0,1064.42,True,False,False
29,-2.27,-2.24,0.03,Perfect,2.23,5.05,0.15,0,0,0,1055.73,True,False,False
30,-2.24,-2.15,0.08,Perfect,1.32,5.71,0.12,0,0,0,1060.1,True,False,False
31,-2.15,-2.59,-0.44,Good,0.66,5.16,0.22,1,0,0,1065.53,True,False,False
32,-2.59,-2.92,-0.33,Good,1.0,4.52,0.36,0,0,0,1066.83,True,False,False
1,0.03,-1.4,-1.43,Blunder,2.21,3.07,0.94,0,0,0,459.97,False,False,True
2,-1.4,-1.4,0.0,Perfect,1.41,5.51,0.05,0,0,0,452.78,False,False,True
3,-1.4,-1.42,-0.02,Perfect,0.52,5.7,0.39,0,1,0,455.21,False,False,True
4,-1.42,-1.45,-0.03,Perfect,1.93,6.0,0.27,0,0,0,458.42,False,False,True
5,-1.45,-1.51,-0.06,Perfect,1.36,6.0,0.19,0,0,0,461.63,False,False,True
6,-1.51,-1.21,0.29,Good,2.24,5.92,0.07,0,0,0,465.53,False,False,True
7,-1.21,-1.17,0.04,Perfect,2.03,5.22,0.02,0,0,0,466.55,False,False,True
8,-1.17,-1.14,0.03,Perfect,0.81,6.0,0.18,0,0,0,470.18,False,False,True
9,-1.14,-1.16,-0.02,Perfect,1.96,5.61,0.16,1,0,0,474.0,False,False,True
10,-1.16,-1.56,-0.4,Good,1.55,5.87,0.1,0,0,0,477.95,False,False,True
11,-1.56,-1.04,0.52,Inaccuracy,4.84,5.59,0.12,1,0,0,478.81,False,True,False
12,-1.04,-1.01,0.04,Perfect,4.99,6.0,0.11,0,1,0,476.34,False,True,False
13,-1.01,-1.02,-0.01,Perfect,1.84,6.0,0.11,0,0,0,478.45,False,True,False
14,-1.02,-1.77,-0.76,Inaccuracy,5.12,5.44,0.58,0,0,0,481.73,False,True,False
15,-1.77,-1.96,-0.18,Perfect,1.89,6.0,0.13,0,0,0,480.03,False,True,False
16,-1.96,-1.94,0.02,Perfect,1.75,5.86,0.39,0,0,0,483.9,False,True,False
17,-1.94,-2.09,-0.15,Perfect,2.71,5.46,0.35,0,0,0,487.74,False,True,False
18,-2.09,-2.32,-0.23,Good,4.08,5.96,0.33,0,1,0,489.88,False,True,False
19,-2.32,-3.15,-0.83,Inaccuracy,1.99,4.39,0.73,0,0,0,491.38,True,False,False
20,-3.15,-3.14,0.01,Perfect,2.99,6.0,0.16,0,0,0,486.23,True,False,False
21,-3.14,-3.19,-0.05,Perfect,1.41,6.0,0.1,0,0,0,492.49,True,False,False
22,-3.19,-3.08,0.11,Perfect,2.77,5.49,0.14,0,1,0,497.14,True,False,False
23,-3.08,-3.16,-0.08,Perfect,0.58,6.0,0.36,0,0,0,501.26,True,False,False
24,-3.16,-5.0,-2.54,Blunder,3.15,1.67,2.0,0,0,0,505.38,True,False,False
25,-5.0,-4.97,0.03,Perfect,1.48,6.0,0.11,0,0,0,491.51,True,False,False
1,-0.55,-0.57,-0.03,Perfect,1.4,6.0,0.31,0,1,0,1604.93,False,False,True
2,-0.57,-0.42,0.16,Perfect,2.13,3.91,0.14,0,0,0,1607.82,False,False,True
3,-0.42,-2.01,-1.59,Blunder,0.6,3.98,1.37,0,0,0,1610.28,False,False,True
4,-2.01,-1.98,0.03,Perfect,1.04,6.0,0.34,0,0,0,1602.34,False,False,True
5,-1.98,-1.85,0.13,Perfect,0.7,6.0,0.03,1,1,0,1606.17,False,False,True
6,-1.85,-1.88,-0.03,Perfect,1.87,6.0,0.08,1,0,0,1610.02,False,False,True
7,-1.88,-1.85,0.03,Perfect,1.67,5.6,0.24,1,0,0,1612.23,False,False,True
